route_name,bstop_arrive_time,bstop_leave_time,stop_time,node_name,node_x_pos,node_y_pos
399,20200104070944,20200104070952,9,옥천교(남산방향),128.83583,35.79938
399,20200104070949,20200104071012,24,경산시장 건너(대구은행),128.73669,35.82367
압량1,20200104070952,20200104071011,20,옥산네거리(경산방향),128.72663,35.82402
압량1,20200104070952,20200104071004,12,경산시청 건너,128.74255,35.82464
399,20200104070953,20200104071003,11,동부소방서건너,128.62565,35.87458
399,20200104071005,20200104071010,5,담티고개1,128.66433,35.85123
399,20200104071011,20200104071021,10,시립박물관 건너,128.76415,35.8133
399,20200104071021,20200104071029,8,연호동화훼단지2,128.67449,35.84539
남산2,20200104071027,20200104071040,14,하양시외버스터미널,128.81388,35.9093
399,20200104071030,20200104071043,14,옥천리,128.83612,35.79487
압량1,20200104071033,20200104071054,22,서부1동행정복지센터,128.72804,35.82146
399,20200104071034,20200104071045,11,방공포병학교앞,128.66871,35.84823
399,20200104071034,20200104071050,17,경북권역재활병원,128.76484,35.81544
990,20200104071035,20200104071050,15,부제1리(용성방향),128.87789,35.79222
399,20200104071036,20200104071107,32,중앙초교,128.73333,35.82212
399,20200104071041,20200104071052,12,이마트경산점,128.71735,35.83642
399,20200104071044,20200104071107,24,남산복지회관,128.83576,35.79405
압량1,20200104071045,20200104071054,9,임당호반베르디움 앞,128.74137,35.83037
399,20200104071046,20200104071054,8,방공포병학교건너,128.67089,35.84718
990,20200104071050,20200104071132,43,용성면사무소(용성방향),128.87683,35.79231
남산2,20200104071051,20200104071100,9,하양역,128.81524,35.91054
399,20200104071114,20200104071120,7,연호동화훼단지1,128.67316,35.84566
991,20200104071116,20200104071127,12,사월역(4번출구),128.71821,35.83654
991,20200104071122,20200104071135,14,현대백화점.동아쇼핑앞,128.59067,35.86615
남산2,20200104071123,20200104071135,13,하양초등학교,128.81742,35.91234
399,20200104071124,20200104071130,6,담티고개2,128.66597,35.85064
압량1,20200104071124,20200104071134,11,임당역5번출구,128.74145,35.834
399,20200104071129,20200104071200,32,동대구역복합환승센터건너,128.62934,35.87725
399,20200104071129,20200104071144,15,갑제삼거리(자인방향),128.76757,35.8156
399,20200104071130,20200104071141,12,국민건강보험공단(경산역),128.73049,35.82082
991,20200104071136,20200104071145,9,약령시입구,128.58968,35.86634
압량1,20200104071138,20200104071154,16,중앙초교 건너,128.73225,35.82161
399,20200104071142,20200104071156,14,사월리(경산방향),128.83326,35.794
990,20200104071158,20200104071213,16,용성중 건너,128.87451,35.79297
399,20200104071202,20200104071216,15,경남신성A 건너,128.72286,35.83244
991,20200104071206,20200104071213,7,엘디스리젠트호텔앞,128.58593,35.86614
압량1,20200104071211,20200104071226,16,북부동행정복지센터,128.74548,35.83403
399,20200104071212,20200104071219,8,대륜중고등학교건너,128.65868,35.85331
남산2,20200104071213,20200104071223,11,하양대구은행,128.82103,35.91401
990,20200104071214,20200104071223,9,용성초교,128.87342,35.79311
압량1,20200104071221,20200104071301,42,경산시장,128.73472,35.8229
399,20200104071223,20200104071230,7,평산동(남성초등학교 건너),128.77365,35.81302
399,20200104071239,20200104071248,9,대구지방법원등기국앞,128.6342,35.87852
399,20200104071242,20200104071252,10,옥산네거리(대구방향),128.72736,35.82258
399,20200104071244,20200104071316,33,도시철도담티역(1번출구),128.65451,35.85474
399,20200104071246,20200104071301,16,자인정류장,128.82644,35.81581
399,20200104071249,20200104071301,13,송내공단(경산방향),128.82718,35.79545
990,20200104071254,20200104071304,11,미산리(자인방향),128.87214,35.7958
남산2,20200104071255,20200104071411,79,금락초교 건너,128.8232,35.91083
399,20200104071256,20200104071317,22,서부2동행정복지센터 건너(옥산2지구),128.7247,35.82798
399,20200104071301,20200104071309,8,신천입구(자인방향),128.77936,35.81169
399,20200104071318,20200104071325,7,진못(자인방향),128.78204,35.81129
399,20200104071320,20200104071332,13,동구기억쉼터 앞,128.63813,35.87793
399,20200104071325,20200104071331,7,대공원역(5번출구),128.68074,35.84235
991,20200104071326,20200104071351,26,시지보성아파트앞,128.71297,35.83791
990,20200104071343,20200104071349,6,오산입구(자인방향),128.86661,35.79469
압량1,20200104071405,20200104071436,32,영남대 앞,128.75356,35.8365
399,20200104071409,20200104071423,15,동구시장건너,128.63954,35.87495
399,20200104071414,20200104071422,8,수성대학교건너,128.65198,35.85603
990,20200104071421,20200104071429,8,고은2리(자인방향),128.86138,35.7973
399,20200104071425,20200104071434,10,남방(자인방향),128.78747,35.81122
991,20200104071425,20200104071446,21,신매광장건너,128.70774,35.84015
399,20200104071439,20200104071447,8,구.남부정류장앞1,128.64889,35.85769
399,20200104071442,20200104071457,15,전지입구(경산방향),128.81453,35.79533
남산2,20200104071443,20200104071451,8,부기리LH아파트,128.82392,35.90674
990,20200104071449,20200104071458,9,고은1리(자인방향),128.8576,35.7991
399,20200104071452,20200104071527,36,한전동대구지사건너,128.64052,35.87391
399,20200104071455,20200104071503,8,서부2동행정복지센터(옥산2지구),128.72564,35.82597
399,20200104071503,20200104071527,25,옥산네거리(경산방향),128.72663,35.82402
남산2,20200104071510,20200104071518,8,부기2리,128.8243,35.9035
399,20200104071513,20200104071523,11,만촌2동행정복지센터,128.64683,35.8596
압량1,20200104071518,20200104071529,11,경산시청별관 건너,128.74017,35.82385
399,20200104071528,20200104071535,7,당리리(자인방향),128.79805,35.81215
399,20200104071530,20200104071538,8,월드컵삼거리,128.68659,35.84152
399,20200104071531,20200104071536,6,경남신성A,128.7234,35.83047
399,20200104071531,20200104071545,14,전지1리(반곡방향),128.81316,35.79316
399,20200104071538,20200104071550,13,만촌태왕리더스건너,128.64852,35.86217
399,20200104071544,20200104071549,6,당리경노당 건너,128.8004,35.81262
남산2,20200104071545,20200104071604,20,부기리,128.82407,35.8997
압량1,20200104071547,20200104071557,11,경산시청 건너,128.74261,35.82464
399,20200104071548,20200104071556,8,고산농협창고앞,128.68902,35.84222
990,20200104071548,20200104071602,14,일광1리(자인방향),128.84793,35.79821
399,20200104071550,20200104071601,11,서부1동행정복지센터,128.72804,35.82151
399,20200104071614,20200104071645,32,효목네거리1,128.6449,35.87623
991,20200104071617,20200104071626,10,대구농업마이스터고건너,128.70336,35.84139
남산1,20200104071617,20200104072024,38,정평이마트에브리데이 앞,128.72612,35.83432
399,20200104071621,20200104071628,7,고산2동행정복지센터건너,128.69434,35.84282
399,20200104071624,20200104071637,13,전지2리(반곡방향),128.81272,35.78901
399,20200104071630,20200104071637,7,계남입구(자인방향),128.80828,35.81473
399,20200104071631,20200104071642,11,사월역(4번출구),128.71812,35.83651
남산2,20200104071633,20200104071639,6,코오롱공장 건너,128.82178,35.89599
압량1,20200104071641,20200104071649,9,임당호반베르디움 앞,128.74139,35.83038
991,20200104071642,20200104071651,10,고산역화성파크드림 건너,128.7006,35.84207
990,20200104071645,20200104071656,12,일광2리(자인방향),128.84274,35.80085
399,20200104071646,20200104071710,25,무열대앞,128.64951,35.8675
399,20200104071648,20200104071809,84,고산역화성파크드림 앞,128.69798,35.84235
남산2,20200104071709,20200104071713,5,북리(경산방향),128.81849,35.89126
399,20200104071711,20200104071744,34,중앙초교 건너,128.73231,35.8216
399,20200104071715,20200104071740,26,수성시니어클럽앞,128.64707,35.87322
남산2,20200104071720,20200104071726,6,보인2리,128.81723,35.88967
압량1,20200104071726,20200104071737,11,임당역5번출구,128.74149,35.83399
남산2,20200104071751,20200104071802,12,진량성당 건너,128.81691,35.88601
990,20200104071753,20200104071801,8,옥천리(자인방향),128.8373,35.80633
399,20200104071807,20200104071900,55,경산시장,128.7347,35.82288
압량1,20200104071810,20200104071825,16,북부동행정복지센터,128.74552,35.834
압량1,20200104071811,20200104071833,23,압량신협,128.7581,35.84021
990,20200104071814,20200104071820,6,수자원공사(개고개),128.83528,35.80819
991,20200104071814,20200104071830,17,고산2동행정복지센터앞,128.69546,35.84305
399,20200104071822,20200104071836,15,반곡2리(반곡방향),128.80839,35.78425
399,20200104071825,20200104071904,40,자인면사무소,128.824,35.82047
남산2,20200104071828,20200104071838,10,영남신학대학교후문 건너,128.81496,35.88337
399,20200104071829,20200104071835,6,농업기술센터 건너,128.81314,35.81567
399,20200104071835,20200104071859,25,대구농업마이스터고앞,128.70158,35.84156
압량1,20200104071852,20200104071907,15,압량읍사무소 건너,128.75974,35.84208
991,20200104071855,20200104071901,6,고산농협창고건너,128.69027,35.84282
990,20200104071857,20200104071935,40,울옥리(자인방향),128.83076,35.81258
399,20200104071900,20200104071907,8,무열대건너,128.64899,35.86865
399,20200104071902,20200104071910,9,만촌1동 느지안전마을,128.6484,35.87169
399,20200104071906,20200104071918,13,자인삼거리(자인방향),128.81799,35.81525
399,20200104071909,20200104071928,20,시지보성아파트앞,128.71283,35.83781
남산2,20200104071914,20200104071925,12,보인1리(매일유업건너),128.81262,35.88039
991,20200104071915,20200104071920,6,월드컵삼거리앞,128.68681,35.84184
399,20200104071929,20200104071958,30,자인시장입구(자인방향),128.81993,35.81657
399,20200104071931,20200104071956,25,신매광장앞,128.7063,35.84041
399,20200104071936,20200104071945,9,효목네거리2,128.64628,35.87496
399,20200104071941,20200104071953,12,자인시장입구(경산방향),128.82129,35.81785
399,20200104071943,20200104071955,12,만촌태왕리더스앞1,128.64924,35.86403
991,20200104071944,20200104071949,6,대공원역(1번출구),128.6812,35.84256
압량1,20200104071949,20200104072001,12,부적주공A 건너,128.762,35.84608
399,20200104071959,20200104072006,7,만촌태왕리더스앞2,128.64866,35.86283
399,20200104072004,20200104072011,7,계정숲,128.81964,35.81635
399,20200104072004,20200104072027,24,신매광장건너,128.70767,35.84014
압량1,20200104072028,20200104072036,9,부적2리 건너,128.76361,35.84901
991,20200104072035,20200104072051,16,사월역(2번출구),128.71413,35.83721
399,20200104072038,20200104072044,6,농업기술센터,128.81464,35.8155
남산2,20200104072046,20200104072108,23,진량우체국,128.81207,35.87633
압량1,20200104072054,20200104072154,62,영남대 앞,128.75358,35.83647
990,20200104072055,20200104072941,545,자인정류장,128.82651,35.81577
399,20200104072056,20200104072127,32,구.남부정류장건너2,128.64791,35.85786
399,20200104072103,20200104072128,26,자인면사무소 건너,128.82337,35.82044
남산1,20200104072116,20200104072131,16,옥산태왕한라타운,128.72692,35.8327
399,20200104072117,20200104072130,14,흥정리 ,128.82567,35.75708
399,20200104072120,20200104072126,6,계남입구(경산방향),128.80963,35.81532
399,20200104072125,20200104072138,13,경산시청별관 건너,128.74019,35.82384
991,20200104072125,20200104072139,15,동산의료원앞2,128.58242,35.86672
991,20200104072130,20200104072135,6,연호동화훼단지2,128.67438,35.84541
399,20200104072135,20200104072146,12,수성대학교앞,128.64942,35.85704
991,20200104072140,20200104072148,8,동산의료원앞1,128.5824,35.86789
399,20200104072148,20200104072202,14,흥정리마을회관,128.82803,35.75756
남산2,20200104072149,20200104072226,39,선화삼거리(경산방향),128.80599,35.87624
399,20200104072151,20200104072205,14,한전동대구지사,128.64185,35.87485
991,20200104072154,20200104072159,6,방공포병학교건너,128.6708,35.84719
399,20200104072155,20200104072206,11,고산도서관,128.71016,35.83865
991,20200104072155,20200104072204,9,이마트경산점,128.71735,35.83631
399,20200104072159,20200104072208,9,경산경찰서,128.74369,35.82367
399,20200104072200,20200104072209,10,대구농업마이스터고건너,128.70343,35.84137
남산1,20200104072200,20200104072215,16,옥산현대A 건너,128.72861,35.83006
399,20200104072201,20200104072219,19,당리경노당 앞,128.8024,35.81312
399,20200104072222,20200104072445,148,자인정류장,128.82571,35.81685
399,20200104072222,20200104072231,10,고산역화성파크드림 건너,128.70055,35.84213
399,20200104072223,20200104072256,34,도시철도담티역(3번출구),128.65329,35.85495
991,20200104072223,20200104072228,5,담티고개2,128.66596,35.85067
399,20200104072225,20200104072232,7,수성도서관건너,128.63861,35.87308
압량1,20200104072227,20200104072238,11,금구동(진량방향),128.76745,35.85363
남산2,20200104072229,20200104072241,12,선화1리(골프장방향),128.80472,35.87633
399,20200104072232,20200104072241,10,흥정리(마을입구),128.83023,35.75993
399,20200104072233,20200104072304,33,사월역(2번출구),128.71414,35.83716
399,20200104072241,20200104072248,7,당리리(경산방향),128.79916,35.81249
399,20200104072254,20200104072320,27,동부파출소 건너,128.74846,35.82199
399,20200104072254,20200104072304,11,효신초등학교 앞,128.63443,35.87173
991,20200104072255,20200104072302,7,정평역2번출구,128.72615,35.83445
남산1,20200104072257,20200104072309,13,옥산2지구주차장건너,128.72789,35.8279
압량1,20200104072258,20200104072322,24,압량성당 앞,128.7582,35.83972
991,20200104072302,20200104072402,62,대륜중고등학교건너,128.65845,35.85338
